2010-04-10 20:08:48 Notice: Notice (8): Undefined variable: userIsConnected in [/var/www/live-jamming/app/views/layouts/default.ctp, line 65]
2010-04-10 20:08:55 Notice: Notice (8): Undefined variable: userIsConnected in [/var/www/live-jamming/app/views/layouts/default.ctp, line 65]
2010-04-10 20:08:55 Notice: Notice (8): Undefined variable: userIsConnected in [/var/www/live-jamming/app/views/layouts/default.ctp, line 65]
2010-04-10 20:20:17 Notice: Notice (8): Undefined variable: userIsConnected in [/var/www/live-jamming/app/views/layouts/default.ctp, line 65]
2010-04-10 20:20:17 Notice: Notice (8): Undefined variable: userIsConnected in [/var/www/live-jamming/app/views/layouts/default.ctp, line 65]
2010-04-10 20:26:16 Notice: Notice (8): Undefined variable: userIsConnected in [/var/www/live-jamming/app/views/layouts/default.ctp, line 65]
2010-04-10 20:26:16 Notice: Notice (8): Undefined variable: userIsConnected in [/var/www/live-jamming/app/views/layouts/default.ctp, line 65]
2010-04-10 20:26:17 Notice: Notice (8): Undefined variable: userIsConnected in [/var/www/live-jamming/app/views/layouts/default.ctp, line 65]
2010-04-10 20:26:17 Notice: Notice (8): Undefined variable: userIsConnected in [/var/www/live-jamming/app/views/layouts/default.ctp, line 65]
2010-04-10 20:42:26 Notice: Notice (8): Undefined variable: userIsConnected in [/var/www/live-jamming/app/views/layouts/default.ctp, line 55]
2010-04-10 20:42:26 Notice: Notice (8): Undefined variable: userIsConnected in [/var/www/live-jamming/app/views/layouts/default.ctp, line 55]
2010-04-10 20:44:41 Notice: Notice (8): Undefined variable: userIsConnected in [/var/www/live-jamming/app/views/layouts/default.ctp, line 55]
2010-04-10 20:44:41 Notice: Notice (8): Undefined variable: userIsConnected in [/var/www/live-jamming/app/views/layouts/default.ctp, line 55]
2010-04-10 20:44:50 Notice: Notice (8): Undefined variable: userIsConnected in [/var/www/live-jamming/app/views/layouts/default.ctp, line 55]
2010-04-10 20:44:50 Notice: Notice (8): Undefined variable: userIsConnected in [/var/www/live-jamming/app/views/layouts/default.ctp, line 55]
2010-04-10 20:47:08 Notice: Notice (8): Undefined variable: userIsConnected in [/var/www/live-jamming/app/views/layouts/default.ctp, line 54]
2010-04-10 20:47:08 Notice: Notice (8): Undefined variable: userIsConnected in [/var/www/live-jamming/app/views/layouts/default.ctp, line 54]
2010-04-10 20:48:22 Notice: Notice (8): Undefined variable: userIsConnected in [/var/www/live-jamming/app/views/layouts/default.ctp, line 54]
2010-04-10 20:48:22 Notice: Notice (8): Undefined variable: userIsConnected in [/var/www/live-jamming/app/views/layouts/default.ctp, line 54]
2010-04-10 20:48:32 Notice: Notice (8): Undefined variable: userIsConnected in [/var/www/live-jamming/app/views/layouts/default.ctp, line 54]
2010-04-10 20:48:32 Notice: Notice (8): Undefined variable: userIsConnected in [/var/www/live-jamming/app/views/layouts/default.ctp, line 54]
